display_sample,display_condition,FileName,pair_index,direction,segment_capacity_mAh,voltage_v,figure
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,157.83816944444422,1.2462,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,164.41484722222222,1.2462,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,170.9914805555552,1.2459,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,177.5681138888892,1.2459,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,184.1447472222222,1.2459,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,190.7212138888892,1.2456,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,197.2979916666662,1.2453,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,203.87450277777822,1.245,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,210.4508583333332,1.245,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,217.02779166666622,1.2447,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,223.6029916666662,1.2441,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,230.18052500000022,1.2437,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,236.7580361111112,1.2431,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,243.33519166666622,1.2425,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,249.9113694444442,1.2416,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,256.48810277777824,1.2403,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,263.06505833333324,1.2394,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,269.64192500000024,1.2385,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,276.2185027777782,1.2372,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,282.7947472222222,1.236,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,289.37203611111124,1.2348,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,295.94825833333323,1.2332,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,302.5251916666662,1.2317,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,309.1022361111112,1.2304,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,315.68005833333325,1.2286,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,322.2561027777782,1.227,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,328.83328055555523,1.2248,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,335.40956944444423,1.2233,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,341.98679166666625,1.2211,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,348.56332500000025,1.2193,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,355.1406138888892,1.2168,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,361.71839166666626,1.214,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,368.29490277777825,1.2103,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,374.87188055555526,1.2062,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,381.44841388888926,1.201,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,388.02552500000024,1.1926,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,394.60245833333323,1.1814,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,401.1788583333332,1.1697,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,407.75570277777825,1.16,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,414.33174722222225,1.1532,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,420.90819166666626,1.1492,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,427.4850805555552,1.1461,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,434.0612583333332,1.1352,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,440.63774722222223,1.1132,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,447.21459166666625,1.0497,02b_electrode_representative_vq
P 450C / N 450C,Capacity limit,450-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-7-2818581088.ndax,20,discharge,453.00219166666625,0.4972,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,0.0,1.3625,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,6.677419444444479,1.3612,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,13.35588055555558,1.3612,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,20.03520277777778,1.3616,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,26.71301944444448,1.3622,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,33.39188611111108,1.3631,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,40.07062222222218,1.3643,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,46.748999999999974,1.3653,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,53.42973888888888,1.3665,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,60.10843333333337,1.3671,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,66.78692222222219,1.3681,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,73.46516111111109,1.3693,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,80.14473888888888,1.3702,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,86.82392777777778,1.3712,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,93.50348333333338,1.3727,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,100.18118333333378,1.3736,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,106.85904999999978,1.3746,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,113.53816111111078,1.3755,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,120.21710555555579,1.3767,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,126.8962277777778,1.3777,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,133.57481666666678,1.3786,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,140.2538388888888,1.3802,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,146.93272777777779,1.3808,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,153.60944999999978,1.382,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,160.28887222222178,1.3833,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,166.96673888888878,1.3842,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,173.6453722222218,1.3851,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,180.3250277777778,1.3864,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,187.00320555555578,1.3873,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,193.68200555555578,1.3888,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,200.35976111111077,1.3898,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,207.03689444444478,1.391,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,213.71493888888878,1.3922,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,220.39256111111078,1.3932,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,227.07056111111078,1.3944,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,233.74893888888877,1.396,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,240.42822777777778,1.3972,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,247.10613888888878,1.3981,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,253.78387222222176,1.3994,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,260.4629388888888,1.4006,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,267.14158333333376,1.4019,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,273.8209166666668,1.4034,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,280.5004499999998,1.4046,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,287.1785388888888,1.4059,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,293.85607222222177,1.4074,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,300.5333833333338,1.4087,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,307.2120277777778,1.4099,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,313.8916499999998,1.4118,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,320.57178333333377,1.413,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,327.2505833333338,1.4146,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,333.9295611111108,1.4158,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,340.6090499999998,1.4174,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,347.2864722222218,1.4192,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,353.9645833333338,1.4208,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,360.64347222222176,1.422,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,367.3217611111108,1.4239,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,374.0009388888888,1.4251,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,380.6804944444448,1.4273,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,387.35969444444476,1.4288,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,394.0392055555558,1.4304,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,400.7180944444448,1.4322,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,407.3971611111108,1.4319,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,414.0757388888888,1.4335,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,420.7544944444448,1.4353,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,427.4312499999998,1.4372,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,434.1098277777778,1.4391,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,440.78880555555577,1.4406,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,447.4676055555558,1.4428,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,454.1463166666668,1.445,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,460.82507222222176,1.4468,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,467.5041388888888,1.449,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,474.1836499999998,1.4512,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,480.8644055555558,1.4533,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,487.54342777777777,1.4555,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,494.2219166666668,1.4577,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,500.8989833333338,1.4605,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,507.5780944444448,1.4626,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,514.2575611111108,1.4648,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,520.9365388888888,1.4605,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,527.6160499999997,1.4642,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,534.2962722222218,1.4679,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,540.9754722222218,1.4729,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,547.6548055555558,1.4809,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,charge,554.3330277777778,1.4949,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,discharge,0.0,1.3172,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,discharge,6.69249722222222,1.3064,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,discharge,13.3867416666667,1.3104,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,discharge,20.0795944444444,1.3141,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,discharge,26.7710027777778,1.316,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,discharge,33.4641083333333,1.3169,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,discharge,40.157925,1.3163,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,discharge,46.8516888888889,1.3157,02b_electrode_representative_vq
P 550C / N 550C,Capacity limit,550-1M_ZnI2_4M_NH4Br_cccc_127.0.0.1-BTS82-56-5-4-2818581089.ndax,24,discharge,53.5454555555556,1.3147,02b_electrode_representative_vq
