cell_id,supporting_electrolyte,pair_index,window_mAh_cm2,Q_mAh_cm2,dVdQ_V_per_mAh_cm2,dVdQ_mV_per_mAh_cm2
G4_pristine_cell,NH4Br,22,5.25,116,-0.000616823259206,-0.616823259206
G4_pristine_cell,NH4Br,22,5.25,116.25,-0.00234284638078,-2.34284638078
G4_pristine_cell,NH4Br,22,5.25,116.5,-0.00365728411202,-3.65728411202
G4_pristine_cell,NH4Br,22,5.25,116.75,-0.00440230556677,-4.40230556677
G4_pristine_cell,NH4Br,22,5.25,117,-0.00447767742069,-4.47767742069
G4_pristine_cell,NH4Br,22,5.25,117.25,-0.00423390117396,-4.23390117396
G4_pristine_cell,NH4Br,22,5.25,117.5,-0.00367097682658,-3.67097682658
G4_pristine_cell,NH4Br,22,5.25,117.75,-0.00278890437855,-2.78890437855
G4_pristine_cell,NH4Br,22,5.25,118,-0.00158768382986,-1.58768382986
G4_pristine_cell,NH4Br,22,5.25,118.25,-6.73151805187e-05,-0.0673151805187
G4_pristine_cell,NH4Br,22,5.25,118.5,0.00177220156947,1.77220156947
G4_pristine_cell,NH4Br,22,5.25,118.75,0.00393086642012,3.93086642012
G4_pristine_cell,NH4Br,22,5.25,119,0.00640867937142,6.40867937142
G4_pristine_cell,NH4Br,22,5.25,119.25,0.00920564042337,9.20564042337
G4_pristine_cell,NH4Br,22,10.25,0.5,-0.00200329945887,-2.00329945887
G4_pristine_cell,NH4Br,22,10.25,0.75,-0.0018092790129,-1.8092790129
G4_pristine_cell,NH4Br,22,10.25,1,-0.0016227871879,-1.6227871879
G4_pristine_cell,NH4Br,22,10.25,1.25,-0.00144382398386,-1.44382398386
G4_pristine_cell,NH4Br,22,10.25,1.5,-0.0012723894008,-1.2723894008
G4_pristine_cell,NH4Br,22,10.25,1.75,-0.0011084834387,-1.1084834387
G4_pristine_cell,NH4Br,22,10.25,2,-0.000952106097571,-0.952106097571
G4_pristine_cell,NH4Br,22,10.25,2.25,-0.000803257377411,-0.803257377411
G4_pristine_cell,NH4Br,22,10.25,2.5,-0.00066193727822,-0.66193727822
G4_pristine_cell,NH4Br,22,10.25,2.75,-0.000528145799998,-0.528145799998
G4_pristine_cell,NH4Br,22,10.25,3,-0.000401882942744,-0.401882942744
G4_pristine_cell,NH4Br,22,10.25,3.25,-0.000283148706459,-0.283148706459
G4_pristine_cell,NH4Br,22,10.25,3.5,-0.000171943091143,-0.171943091143
G4_pristine_cell,NH4Br,22,10.25,3.75,-6.82660967951e-05,-0.0682660967951
G4_pristine_cell,NH4Br,22,10.25,4,2.78822765839e-05,0.0278822765839
G4_pristine_cell,NH4Br,22,10.25,4.25,0.000116502028994,0.116502028994
G4_pristine_cell,NH4Br,22,10.25,4.5,0.000197593160436,0.197593160436
G4_pristine_cell,NH4Br,22,10.25,4.75,0.000271155670909,0.271155670909
G4_pristine_cell,NH4Br,22,10.25,5,0.000337189560413,0.337189560413
G4_pristine_cell,NH4Br,22,10.25,5.25,0.000395694828949,0.395694828949
G4_pristine_cell,NH4Br,22,10.25,5.5,0.000446671476516,0.446671476516
G4_pristine_cell,NH4Br,22,10.25,5.75,0.000451789001692,0.451789001692
G4_pristine_cell,NH4Br,22,10.25,6,0.000448161653246,0.448161653246
G4_pristine_cell,NH4Br,22,10.25,6.25,0.000442089046465,0.442089046465
G4_pristine_cell,NH4Br,22,10.25,6.5,0.000438205470444,0.438205470444
G4_pristine_cell,NH4Br,22,10.25,6.75,0.000441987811893,0.441987811893
G4_pristine_cell,NH4Br,22,10.25,7,0.000452865647278,0.452865647278
G4_pristine_cell,NH4Br,22,10.25,7.25,0.000460661512425,0.460661512425
G4_pristine_cell,NH4Br,22,10.25,7.5,0.000464162610278,0.464162610278
G4_pristine_cell,NH4Br,22,10.25,7.75,0.000463702902225,0.463702902225
G4_pristine_cell,NH4Br,22,10.25,8,0.000461938131165,0.461938131165
G4_pristine_cell,NH4Br,22,10.25,8.25,0.000461736522078,0.461736522078
G4_pristine_cell,NH4Br,22,10.25,8.5,0.000459084320864,0.459084320864
G4_pristine_cell,NH4Br,22,10.25,8.75,0.000454914177764,0.454914177764
G4_pristine_cell,NH4Br,22,10.25,9,0.000451028613494,0.451028613494
G4_pristine_cell,NH4Br,22,10.25,9.25,0.000447393083052,0.447393083052
G4_pristine_cell,NH4Br,22,10.25,9.5,0.000444047135056,0.444047135056
G4_pristine_cell,NH4Br,22,10.25,9.75,0.000441109329465,0.441109329465
G4_pristine_cell,NH4Br,22,10.25,10,0.000438782155306,0.438782155306
G4_pristine_cell,NH4Br,22,10.25,10.25,0.000437356954366,0.437356954366
G4_pristine_cell,NH4Br,22,10.25,10.5,0.000437218825343,0.437218825343
G4_pristine_cell,NH4Br,22,10.25,10.75,0.000438851548266,0.438851548266
G4_pristine_cell,NH4Br,22,10.25,11,0.000442148071604,0.442148071604
G4_pristine_cell,NH4Br,22,10.25,11.25,0.000445809458028,0.445809458028
G4_pristine_cell,NH4Br,22,10.25,11.5,0.000449433080145,0.449433080145
G4_pristine_cell,NH4Br,22,10.25,11.75,0.000452776989015,0.452776989015
G4_pristine_cell,NH4Br,22,10.25,12,0.000455959330391,0.455959330391
G4_pristine_cell,NH4Br,22,10.25,12.25,0.000459076730894,0.459076730894
G4_pristine_cell,NH4Br,22,10.25,12.5,0.00046220593962,0.46220593962
G4_pristine_cell,NH4Br,22,10.25,12.75,0.000465204336563,0.465204336563
G4_pristine_cell,NH4Br,22,10.25,13,0.000467301153617,0.467301153617
G4_pristine_cell,NH4Br,22,10.25,13.25,0.000468971715322,0.468971715322
G4_pristine_cell,NH4Br,22,10.25,13.5,0.000470616333177,0.470616333177
G4_pristine_cell,NH4Br,22,10.25,13.75,0.000472565221835,0.472565221835
G4_pristine_cell,NH4Br,22,10.25,14,0.000475083418247,0.475083418247
G4_pristine_cell,NH4Br,22,10.25,14.25,0.000479756736183,0.479756736183
G4_pristine_cell,NH4Br,22,10.25,14.5,0.000486422304862,0.486422304862
G4_pristine_cell,NH4Br,22,10.25,14.75,0.000494567795066,0.494567795066
G4_pristine_cell,NH4Br,22,10.25,15,0.000503520805043,0.503520805043
G4_pristine_cell,NH4Br,22,10.25,15.25,0.000512174171641,0.512174171641
G4_pristine_cell,NH4Br,22,10.25,15.5,0.000519840821383,0.519840821383
G4_pristine_cell,NH4Br,22,10.25,15.75,0.000525841010018,0.525841010018
G4_pristine_cell,NH4Br,22,10.25,16,0.000529500679898,0.529500679898
G4_pristine_cell,NH4Br,22,10.25,16.25,0.000530149825846,0.530149825846
G4_pristine_cell,NH4Br,22,10.25,16.5,0.000530064099712,0.530064099712
G4_pristine_cell,NH4Br,22,10.25,16.75,0.000529384276194,0.529384276194
G4_pristine_cell,NH4Br,22,10.25,17,0.000525732070176,0.525732070176
G4_pristine_cell,NH4Br,22,10.25,17.25,0.000521483438833,0.521483438833
G4_pristine_cell,NH4Br,22,10.25,17.5,0.00051895064192,0.51895064192
G4_pristine_cell,NH4Br,22,10.25,17.75,0.000517662361425,0.517662361425
G4_pristine_cell,NH4Br,22,10.25,18,0.000516717191422,0.516717191422
G4_pristine_cell,NH4Br,22,10.25,18.25,0.000518197201304,0.518197201304
G4_pristine_cell,NH4Br,22,10.25,18.5,0.000521887182501,0.521887182501
G4_pristine_cell,NH4Br,22,10.25,18.75,0.000526849584368,0.526849584368
G4_pristine_cell,NH4Br,22,10.25,19,0.000532588074942,0.532588074942
G4_pristine_cell,NH4Br,22,10.25,19.25,0.000540089690791,0.540089690791
G4_pristine_cell,NH4Br,22,10.25,19.5,0.000549826212991,0.549826212991
G4_pristine_cell,NH4Br,22,10.25,19.75,0.000562106239859,0.562106239859
G4_pristine_cell,NH4Br,22,10.25,20,0.000576045683793,0.576045683793
G4_pristine_cell,NH4Br,22,10.25,20.25,0.000590883113008,0.590883113008
G4_pristine_cell,NH4Br,22,10.25,20.5,0.000605979760382,0.605979760382
G4_pristine_cell,NH4Br,22,10.25,20.75,0.000620819511894,0.620819511894
G4_pristine_cell,NH4Br,22,10.25,21,0.000635008918828,0.635008918828
G4_pristine_cell,NH4Br,22,10.25,21.25,0.000648277171688,0.648277171688
G4_pristine_cell,NH4Br,22,10.25,21.5,0.000660476118106,0.660476118106
G4_pristine_cell,NH4Br,22,10.25,21.75,0.000671151816122,0.671151816122
G4_pristine_cell,NH4Br,22,10.25,22,0.000679861349836,0.679861349836
G4_pristine_cell,NH4Br,22,10.25,22.25,0.000684816321864,0.684816321865
G4_pristine_cell,NH4Br,22,10.25,22.5,0.000686210685143,0.686210685143
G4_pristine_cell,NH4Br,22,10.25,22.75,0.00068494153575,0.68494153575
G4_pristine_cell,NH4Br,22,10.25,23,0.000681571530247,0.681571530247
G4_pristine_cell,NH4Br,22,10.25,23.25,0.000675493654607,0.675493654607
G4_pristine_cell,NH4Br,22,10.25,23.5,0.000667836280841,0.667836280841
G4_pristine_cell,NH4Br,22,10.25,23.75,0.000659566824528,0.659566824528
G4_pristine_cell,NH4Br,22,10.25,24,0.000649823462275,0.649823462275
G4_pristine_cell,NH4Br,22,10.25,24.25,0.000637774385634,0.637774385634
G4_pristine_cell,NH4Br,22,10.25,24.5,0.000624654690839,0.624654690839
G4_pristine_cell,NH4Br,22,10.25,24.75,0.000610684788443,0.610684788443
G4_pristine_cell,NH4Br,22,10.25,25,0.000594618045288,0.594618045288
G4_pristine_cell,NH4Br,22,10.25,25.25,0.000577469988527,0.577469988527
G4_pristine_cell,NH4Br,22,10.25,25.5,0.000560285763597,0.560285763597
G4_pristine_cell,NH4Br,22,10.25,25.75,0.000544145056955,0.544145056955
G4_pristine_cell,NH4Br,22,10.25,26,0.000530167010767,0.530167010767
G4_pristine_cell,NH4Br,22,10.25,26.25,0.000520728206752,0.520728206752
G4_pristine_cell,NH4Br,22,10.25,26.5,0.00051696745758,0.51696745758
G4_pristine_cell,NH4Br,22,10.25,26.75,0.000519530894627,0.519530894627
G4_pristine_cell,NH4Br,22,10.25,27,0.000528366042646,0.528366042646
G4_pristine_cell,NH4Br,22,10.25,27.25,0.00053927235331,0.53927235331
G4_pristine_cell,NH4Br,22,10.25,27.5,0.000550364868782,0.550364868782
G4_pristine_cell,NH4Br,22,10.25,27.75,0.000559538720497,0.559538720497
G4_pristine_cell,NH4Br,22,10.25,28,0.000566418327544,0.566418327544
G4_pristine_cell,NH4Br,22,10.25,28.25,0.000570377932319,0.570377932319
G4_pristine_cell,NH4Br,22,10.25,28.5,0.000573148749373,0.573148749373
G4_pristine_cell,NH4Br,22,10.25,28.75,0.000575128939677,0.575128939677
G4_pristine_cell,NH4Br,22,10.25,29,0.000575192657447,0.575192657447
G4_pristine_cell,NH4Br,22,10.25,29.25,0.000573575124836,0.573575124835
G4_pristine_cell,NH4Br,22,10.25,29.5,0.000570330748119,0.570330748119
G4_pristine_cell,NH4Br,22,10.25,29.75,0.000566457760151,0.566457760151
G4_pristine_cell,NH4Br,22,10.25,30,0.000563388884088,0.563388884088
G4_pristine_cell,NH4Br,22,10.25,30.25,0.000562763707254,0.562763707254
G4_pristine_cell,NH4Br,22,10.25,30.5,0.000565019519701,0.565019519701
G4_pristine_cell,NH4Br,22,10.25,30.75,0.000569923241159,0.569923241159
G4_pristine_cell,NH4Br,22,10.25,31,0.000577300751535,0.577300751535
G4_pristine_cell,NH4Br,22,10.25,31.25,0.000587041822718,0.587041822718
G4_pristine_cell,NH4Br,22,10.25,31.5,0.000598908547159,0.598908547159
G4_pristine_cell,NH4Br,22,10.25,31.75,0.000612662905703,0.612662905703
G4_pristine_cell,NH4Br,22,10.25,32,0.000628634544871,0.628634544871
G4_pristine_cell,NH4Br,22,10.25,32.25,0.000647206099561,0.647206099561
G4_pristine_cell,NH4Br,22,10.25,32.5,0.000666318086083,0.666318086083
G4_pristine_cell,NH4Br,22,10.25,32.75,0.000684825193815,0.684825193815
G4_pristine_cell,NH4Br,22,10.25,33,0.000702547535067,0.702547535067
G4_pristine_cell,NH4Br,22,10.25,33.25,0.000718466896892,0.718466896892
G4_pristine_cell,NH4Br,22,10.25,33.5,0.000731526100197,0.731526100197
G4_pristine_cell,NH4Br,22,10.25,33.75,0.000742009994724,0.742009994724
G4_pristine_cell,NH4Br,22,10.25,34,0.000751148809609,0.751148809609
G4_pristine_cell,NH4Br,22,10.25,34.25,0.000759008499276,0.759008499276
G4_pristine_cell,NH4Br,22,10.25,34.5,0.000765756534952,0.765756534952
G4_pristine_cell,NH4Br,22,10.25,34.75,0.000771666824296,0.771666824296
G4_pristine_cell,NH4Br,22,10.25,35,0.000776926984418,0.776926984418
G4_pristine_cell,NH4Br,22,10.25,35.25,0.000779728753384,0.779728753384
G4_pristine_cell,NH4Br,22,10.25,35.5,0.000780328121766,0.780328121766
G4_pristine_cell,NH4Br,22,10.25,35.75,0.000779355560015,0.779355560015
G4_pristine_cell,NH4Br,22,10.25,36,0.000775909322382,0.775909322382
G4_pristine_cell,NH4Br,22,10.25,36.25,0.000769197027997,0.769197027997
G4_pristine_cell,NH4Br,22,10.25,36.5,0.000760324220888,0.760324220888
G4_pristine_cell,NH4Br,22,10.25,36.75,0.000750000586508,0.750000586508
G4_pristine_cell,NH4Br,22,10.25,37,0.000776872017049,0.776872017049
G4_pristine_cell,NH4Br,22,10.25,37.25,0.000826445510998,0.826445510998
G4_pristine_cell,NH4Br,22,10.25,37.5,0.000885443974206,0.885443974206
G4_pristine_cell,NH4Br,22,10.25,37.75,0.000941616951219,0.941616951219
G4_pristine_cell,NH4Br,22,10.25,38,0.000983728481374,0.983728481374
G4_pristine_cell,NH4Br,22,10.25,38.25,0.00098116094387,0.98116094387
G4_pristine_cell,NH4Br,22,10.25,38.5,0.000924181536316,0.924181536316
G4_pristine_cell,NH4Br,22,10.25,38.75,0.000821957219416,0.821957219416
G4_pristine_cell,NH4Br,22,10.25,39,0.000683178525693,0.683178525693
G4_pristine_cell,NH4Br,22,10.25,39.25,0.000514621507853,0.514621507853
G4_pristine_cell,NH4Br,22,10.25,39.5,0.000320105988364,0.320105988364
G4_pristine_cell,NH4Br,22,10.25,39.75,9.931980214e-05,0.09931980214
G4_pristine_cell,NH4Br,22,10.25,40,-0.000136619547766,-0.136619547766
G4_pristine_cell,NH4Br,22,10.25,40.25,-0.000377829947114,-0.377829947114
G4_pristine_cell,NH4Br,22,10.25,40.5,-0.000613937604418,-0.613937604418
G4_pristine_cell,NH4Br,22,10.25,40.75,-0.000836131436228,-0.836131436228
G4_pristine_cell,NH4Br,22,10.25,41,-0.00105481294108,-1.05481294108
G4_pristine_cell,NH4Br,22,10.25,41.25,-0.00125743404371,-1.25743404371
G4_pristine_cell,NH4Br,22,10.25,41.5,-0.00143203257368,-1.43203257368
G4_pristine_cell,NH4Br,22,10.25,41.75,-0.00156895864458,-1.56895864458
G4_pristine_cell,NH4Br,22,10.25,42,-0.0016608442407,-1.6608442407
G4_pristine_cell,NH4Br,22,10.25,42.25,-0.00167417769095,-1.67417769095
G4_pristine_cell,NH4Br,22,10.25,42.5,-0.00159814188763,-1.59814188763
G4_pristine_cell,NH4Br,22,10.25,42.75,-0.00144823852165,-1.44823852165
G4_pristine_cell,NH4Br,22,10.25,43,-0.00123910158341,-1.23910158341
G4_pristine_cell,NH4Br,22,10.25,43.25,-0.000983776132918,-0.983776132918
G4_pristine_cell,NH4Br,22,10.25,43.5,-0.000702948015511,-0.702948015511
G4_pristine_cell,NH4Br,22,10.25,43.75,-0.000428316071589,-0.428316071589
G4_pristine_cell,NH4Br,22,10.25,44,-0.000158920518078,-0.158920518078
G4_pristine_cell,NH4Br,22,10.25,44.25,0.000105062677495,0.105062677495
G4_pristine_cell,NH4Br,22,10.25,44.5,0.000362352952676,0.362352952676
G4_pristine_cell,NH4Br,22,10.25,44.75,0.000610596284036,0.610596284036
G4_pristine_cell,NH4Br,22,10.25,45,0.000888417235625,0.888417235626
G4_pristine_cell,NH4Br,22,10.25,45.25,0.00117790849148,1.17790849148
G4_pristine_cell,NH4Br,22,10.25,45.5,0.00145675505852,1.45675505852
G4_pristine_cell,NH4Br,22,10.25,45.75,0.00170497237456,1.70497237456
G4_pristine_cell,NH4Br,22,10.25,46,0.00190515779028,1.90515779028
G4_pristine_cell,NH4Br,22,10.25,46.25,0.00200539408046,2.00539408046
G4_pristine_cell,NH4Br,22,10.25,46.5,0.00197786230842,1.97786230842
G4_pristine_cell,NH4Br,22,10.25,46.75,0.00183181449767,1.83181449767
G4_pristine_cell,NH4Br,22,10.25,47,0.00157424712025,1.57424712025
G4_pristine_cell,NH4Br,22,10.25,47.25,0.00126641394542,1.26641394542
G4_pristine_cell,NH4Br,22,10.25,47.5,0.000935580836552,0.935580836552
G4_pristine_cell,NH4Br,22,10.25,47.75,0.000614347548778,0.614347548778
G4_pristine_cell,NH4Br,22,10.25,48,0.000322878274598,0.322878274598
G4_pristine_cell,NH4Br,22,10.25,48.25,8.29595121176e-05,0.0829595121176
G4_pristine_cell,NH4Br,22,10.25,48.5,-0.000115314487015,-0.115314487015
G4_pristine_cell,NH4Br,22,10.25,48.75,-0.000277962524818,-0.277962524818
G4_pristine_cell,NH4Br,22,10.25,49,-0.000392377723139,-0.392377723139
G4_pristine_cell,NH4Br,22,10.25,49.25,-0.000453483124612,-0.453483124612
G4_pristine_cell,NH4Br,22,10.25,49.5,-0.000457106466259,-0.457106466258
G4_pristine_cell,NH4Br,22,10.25,49.75,-0.000403923635077,-0.403923635077
G4_pristine_cell,NH4Br,22,10.25,50,-0.000303646899871,-0.303646899872
G4_pristine_cell,NH4Br,22,10.25,50.25,-0.000156609628739,-0.156609628739
G4_pristine_cell,NH4Br,22,10.25,50.5,3.58543704765e-05,0.0358543704765
G4_pristine_cell,NH4Br,22,10.25,50.75,0.000270653160751,0.270653160751
G4_pristine_cell,NH4Br,22,10.25,51,0.00054444792371,0.54444792371
G4_pristine_cell,NH4Br,22,10.25,51.25,0.000827561745196,0.827561745196
G4_pristine_cell,NH4Br,22,10.25,51.5,0.00110817587068,1.10817587068
G4_pristine_cell,NH4Br,22,10.25,51.75,0.00138299148591,1.38299148591
G4_pristine_cell,NH4Br,22,10.25,52,0.00162835596639,1.62835596639
G4_pristine_cell,NH4Br,22,10.25,52.25,0.00181992758871,1.81992758871
G4_pristine_cell,NH4Br,22,10.25,52.5,0.00197350832508,1.97350832508
G4_pristine_cell,NH4Br,22,10.25,52.75,0.00210526880415,2.10526880415
G4_pristine_cell,NH4Br,22,10.25,53,0.00218481684365,2.18481684365
G4_pristine_cell,NH4Br,22,10.25,53.25,0.0022208322412,2.2208322412
G4_pristine_cell,NH4Br,22,10.25,53.5,0.00223022967677,2.23022967677
G4_pristine_cell,NH4Br,22,10.25,53.75,0.00221838931355,2.21838931355
G4_pristine_cell,NH4Br,22,10.25,54,0.00216446611337,2.16446611337
G4_pristine_cell,NH4Br,22,10.25,54.25,0.00208696741195,2.08696741195
G4_pristine_cell,NH4Br,22,10.25,54.5,0.00199539267931,1.99539267931
G4_pristine_cell,NH4Br,22,10.25,54.75,0.00187297790222,1.87297790222
G4_pristine_cell,NH4Br,22,10.25,55,0.00170349287327,1.70349287327
G4_pristine_cell,NH4Br,22,10.25,55.25,0.00153330023027,1.53330023027
G4_pristine_cell,NH4Br,22,10.25,55.5,0.00138385709157,1.38385709157
G4_pristine_cell,NH4Br,22,10.25,55.75,0.0013086191887,1.3086191887
G4_pristine_cell,NH4Br,22,10.25,56,0.00130230640458,1.30230640458
G4_pristine_cell,NH4Br,22,10.25,56.25,0.00136606371927,1.36606371927
G4_pristine_cell,NH4Br,22,10.25,56.5,0.0014558744459,1.4558744459
G4_pristine_cell,NH4Br,22,10.25,56.75,0.00152721842086,1.52721842086
G4_pristine_cell,NH4Br,22,10.25,57,0.00145337500473,1.45337500473
G4_pristine_cell,NH4Br,22,10.25,57.25,0.00124095014025,1.24095014025
G4_pristine_cell,NH4Br,22,10.25,57.5,0.000929075240278,0.929075240278
G4_pristine_cell,NH4Br,22,10.25,57.75,0.000554792327029,0.554792327029
G4_pristine_cell,NH4Br,22,10.25,58,0.000160616798691,0.160616798691
G4_pristine_cell,NH4Br,22,10.25,58.25,-0.000193969444014,-0.193969444014
G4_pristine_cell,NH4Br,22,10.25,58.5,-0.000462657263454,-0.462657263454
G4_pristine_cell,NH4Br,22,10.25,58.75,-0.000653308818347,-0.653308818347
G4_pristine_cell,NH4Br,22,10.25,59,-0.000774522023963,-0.774522023963
G4_pristine_cell,NH4Br,22,10.25,59.25,-0.000827111234126,-0.827111234126
G4_pristine_cell,NH4Br,22,10.25,59.5,-0.00081360496607,-0.81360496607
G4_pristine_cell,NH4Br,22,10.25,59.75,-0.000718229593519,-0.718229593519
G4_pristine_cell,NH4Br,22,10.25,60,-0.000559685223134,-0.559685223134
G4_pristine_cell,NH4Br,22,10.25,60.25,-0.000355513532438,-0.355513532438
G4_pristine_cell,NH4Br,22,10.25,60.5,-0.000120455735714,-0.120455735714
G4_pristine_cell,NH4Br,22,10.25,60.75,0.000132153349859,0.132153349859
G4_pristine_cell,NH4Br,22,10.25,61,0.00036260447692,0.36260447692
G4_pristine_cell,NH4Br,22,10.25,61.25,0.000561931280218,0.561931280218
G4_pristine_cell,NH4Br,22,10.25,61.5,0.00073140489388,0.73140489388
G4_pristine_cell,NH4Br,22,10.25,61.75,0.000875816954724,0.875816954724
G4_pristine_cell,NH4Br,22,10.25,62,0.00101580213519,1.01580213519
G4_pristine_cell,NH4Br,22,10.25,62.25,0.00116243092795,1.16243092795
G4_pristine_cell,NH4Br,22,10.25,62.5,0.00132651192005,1.32651192005
G4_pristine_cell,NH4Br,22,10.25,62.75,0.00151214236186,1.51214236186
G4_pristine_cell,NH4Br,22,10.25,63,0.00172414835614,1.72414835614
G4_pristine_cell,NH4Br,22,10.25,63.25,0.00192364175338,1.92364175338
G4_pristine_cell,NH4Br,22,10.25,63.5,0.00209186975991,2.09186975991
G4_pristine_cell,NH4Br,22,10.25,63.75,0.00220855452444,2.20855452444
G4_pristine_cell,NH4Br,22,10.25,64,0.00226111168047,2.26111168047
G4_pristine_cell,NH4Br,22,10.25,64.25,0.00223496344809,2.23496344809
G4_pristine_cell,NH4Br,22,10.25,64.5,0.00214020500676,2.14020500676
G4_pristine_cell,NH4Br,22,10.25,64.75,0.00199478901827,1.99478901827
G4_pristine_cell,NH4Br,22,10.25,65,0.0018048110287,1.8048110287
G4_pristine_cell,NH4Br,22,10.25,65.25,0.00157011472877,1.57011472877
G4_pristine_cell,NH4Br,22,10.25,65.5,0.00128821034686,1.28821034686
G4_pristine_cell,NH4Br,22,10.25,65.75,0.000969333069093,0.969333069093
G4_pristine_cell,NH4Br,22,10.25,66,0.000682345107686,0.682345107686
G4_pristine_cell,NH4Br,22,10.25,66.25,0.000465796549973,0.465796549973
G4_pristine_cell,NH4Br,22,10.25,66.5,0.00036366184963,0.36366184963
G4_pristine_cell,NH4Br,22,10.25,66.75,0.000404413985952,0.404413985952
G4_pristine_cell,NH4Br,22,10.25,67,0.000622702406153,0.622702406153
G4_pristine_cell,NH4Br,22,10.25,67.25,0.000895273404986,0.895273404986
G4_pristine_cell,NH4Br,22,10.25,67.5,0.00116823691642,1.16823691642
G4_pristine_cell,NH4Br,22,10.25,67.75,0.00137021659488,1.37021659488
G4_pristine_cell,NH4Br,22,10.25,68,0.00149054273864,1.49054273864
G4_pristine_cell,NH4Br,22,10.25,68.25,0.00151292479638,1.51292479638
G4_pristine_cell,NH4Br,22,10.25,68.5,0.00146168701163,1.46168701163
G4_pristine_cell,NH4Br,22,10.25,68.75,0.00137930529004,1.37930529004
G4_pristine_cell,NH4Br,22,10.25,69,0.00133133100822,1.33133100822
G4_pristine_cell,NH4Br,22,10.25,69.25,0.00132041314256,1.32041314256
G4_pristine_cell,NH4Br,22,10.25,69.5,0.00131524668976,1.31524668976
G4_pristine_cell,NH4Br,22,10.25,69.75,0.00129255633242,1.29255633242
G4_pristine_cell,NH4Br,22,10.25,70,0.0012646668017,1.2646668017
G4_pristine_cell,NH4Br,22,10.25,70.25,0.00117308300151,1.17308300151
G4_pristine_cell,NH4Br,22,10.25,70.5,0.000946334512895,0.946334512895
G4_pristine_cell,NH4Br,22,10.25,70.75,0.000641913677152,0.641913677152
G4_pristine_cell,NH4Br,22,10.25,71,0.000313610359092,0.313610359092
G4_pristine_cell,NH4Br,22,10.25,71.25,-2.7194990158e-05,-0.027194990158
G4_pristine_cell,NH4Br,22,10.25,71.5,-0.000355966818476,-0.355966818476
G4_pristine_cell,NH4Br,22,10.25,71.75,-0.000494244449943,-0.494244449943
G4_pristine_cell,NH4Br,22,10.25,72,-0.000488516966061,-0.488516966061
G4_pristine_cell,NH4Br,22,10.25,72.25,-0.000380906326048,-0.380906326048
G4_pristine_cell,NH4Br,22,10.25,72.5,-0.000203845170886,-0.203845170886
G4_pristine_cell,NH4Br,22,10.25,72.75,1.79146994455e-05,0.0179146994455
G4_pristine_cell,NH4Br,22,10.25,73,0.000189994700815,0.189994700815
G4_pristine_cell,NH4Br,22,10.25,73.25,0.00028606143547,0.28606143547
G4_pristine_cell,NH4Br,22,10.25,73.5,0.00032686157285,0.32686157285
G4_pristine_cell,NH4Br,22,10.25,73.75,0.00033004278896,0.33004278896
G4_pristine_cell,NH4Br,22,10.25,74,0.000302050619338,0.302050619337
G4_pristine_cell,NH4Br,22,10.25,74.25,0.000287607424217,0.287607424217
G4_pristine_cell,NH4Br,22,10.25,74.5,0.00035038070122,0.35038070122
G4_pristine_cell,NH4Br,22,10.25,74.75,0.00045417389086,0.45417389086
G4_pristine_cell,NH4Br,22,10.25,75,0.000566211021902,0.566211021902
G4_pristine_cell,NH4Br,22,10.25,75.25,0.000665890625607,0.665890625607
G4_pristine_cell,NH4Br,22,10.25,75.5,0.000732920673699,0.732920673699
G4_pristine_cell,NH4Br,22,10.25,75.75,0.000627023432569,0.627023432569
G4_pristine_cell,NH4Br,22,10.25,76,0.00038050323817,0.38050323817
G4_pristine_cell,NH4Br,22,10.25,76.25,2.4263187207e-05,0.024263187207
G4_pristine_cell,NH4Br,22,10.25,76.5,-0.000400840100875,-0.400840100875
G4_pristine_cell,NH4Br,22,10.25,76.75,-0.000845465015594,-0.845465015594
G4_pristine_cell,NH4Br,22,10.25,77,-0.00118146023981,-1.18146023981
G4_pristine_cell,NH4Br,22,10.25,77.25,-0.00136476450369,-1.36476450369
G4_pristine_cell,NH4Br,22,10.25,77.5,-0.00142462958431,-1.42462958431
G4_pristine_cell,NH4Br,22,10.25,77.75,-0.00138755430053,-1.38755430053
G4_pristine_cell,NH4Br,22,10.25,78,-0.00133780756295,-1.33780756295
G4_pristine_cell,NH4Br,22,10.25,78.25,-0.00136519869149,-1.36519869149
G4_pristine_cell,NH4Br,22,10.25,78.5,-0.00160897231909,-1.60897231909
G4_pristine_cell,NH4Br,22,10.25,78.75,-0.00202850610244,-2.02850610244
G4_pristine_cell,NH4Br,22,10.25,79,-0.00259155324554,-2.59155324554
G4_pristine_cell,NH4Br,22,10.25,79.25,-0.00318397768986,-3.18397768986
G4_pristine_cell,NH4Br,22,10.25,79.5,-0.00371954771478,-3.71954771478
G4_pristine_cell,NH4Br,22,10.25,79.75,-0.00407913353126,-4.07913353126
G4_pristine_cell,NH4Br,22,10.25,80,-0.00422819448456,-4.22819448456
G4_pristine_cell,NH4Br,22,10.25,80.25,-0.00413483875793,-4.13483875793
G4_pristine_cell,NH4Br,22,10.25,80.5,-0.00384052953222,-3.84052953222
G4_pristine_cell,NH4Br,22,10.25,80.75,-0.0034692568927,-3.4692568927
G4_pristine_cell,NH4Br,22,10.25,81,-0.00301750975767,-3.01750975767
G4_pristine_cell,NH4Br,22,10.25,81.25,-0.00252189608223,-2.52189608223
